Unnamed: 0,Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls.1,stats_Ast.1,stats_G+A.1,stats_G-PK.1,stats_G+A-PK,stats_xG.1,stats_xAG.1,stats_xG+xAG,stats_npxG.1,stats_npxG+xAG.1,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp.1,passing_Att.1,passing_Cmp%.1,passing_Cmp.2,passing_Att.2,passing_Cmp%.2,passing_Cmp.3,passing_Att.3,passing_Cmp%.3,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive.1,gca_PassDead.1,gca_TO.1,gca_Sh.1,gca_Fld.1,gca_Def.1,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl.1,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off.1,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%,Percentil_G-PK.1,Percentil_npxG.1,Percentil_PrgC,Percentil_xAG.1,Percentil_npxG+xAG.1,Percentil_Sh/90,Percentil_SoT/90,Percentil_SCA90,Percentil_GCA90,Percentil_Att,Percentil_1/3,Percentil_PPA,Percentil_CrsPA,Percentil_PrgP,Percentil_Att 3rd,Percentil_TklW,Percentil_Mid 3rd,Percentil_Att Pen,Percentil_Live,Percentil_PrgDist,Percentil_PrgR,Percentil_Succ%,Percentil_Won%,Distancia
84884,Matías Suárez,ar ARG,FW,Belgrano,Primera Division Argentina,36-132,1988,10,5,467,5.2,2,0,2,2,0,0,0,0,1.2,1.2,0.8,2.1,7,15,30,0.39,0.0,0.39,0.39,0.39,0.24,0.16,0.4,0.24,0.4,ar ARG,FW,Belgrano,Primera Division Argentina,36-132,1988,5.2,2,13,6,46.2,2.51,1.16,0.15,0.33,19.8,2,0,0,1.2,1.2,0.09,0.8,0.8,ar ARG,FW,Belgrano,Primera Division Argentina,36-132,1988,5.2,97,4.733727810650887,75.8,1285,455,60,70,85.7,24,31,77.4,5,13,38.5,0,0.8,0.7,-0.8,4,0.3328402366863905,0.14792899408284022,0.036982248520710054,0.5547337278106509,ar ARG,FW,Belgrano,Primera Division Argentina,36-132,1988,5.2,128,120,8,3,2,0,5,2,0,0,0,0,97,0,3,ar ARG,FW,Belgrano,Primera Division Argentina,36-132,1988,5.2,13,2.51,8,0,1,2,2,0,1,0.19,1,0,0,0,0,0,ar ARG,FW,Belgrano,Primera Division Argentina,36-132,1988,5.2,3,0.036982248520710054,1,0,0.07396449704142011,1,2,50.0,1,4,0,4,0,3,4,0,ar ARG,FW,Belgrano,Primera Division Argentina,36-132,1988,5.2,192,5,16,3.735207100591716,2.8846153846153846,0.5917159763313609,7.10059171597633,14,5,35.7,8,57.1,126,587,8.173076923076923,7,7,0,19,7,147,1.1094674556213018,ar ARG,FW,Belgrano,Primera Division Argentina,36-132,1988,10,467,47,37.1,5.2,5,73,2,5,20,3,1.0,6,6,0,0.0,0.23,4.8,5.4,-0.6,-0.11,-0.07,ar ARG,FW,Belgrano,Primera Division Argentina,36-132,1988,5.2,0,0,0,5,11,1,5,0,1,0,0,0,16,7,11,38.9,86.13707165109035,75.0778816199377,66.04361370716511,79.12772585669782,71.96261682242991,71.65109034267913,83.8006230529595,53.58255451713395,65.73208722741433,30.476190476190478,53.333333333333336,63.49206349206349,73.33333333333333,53.333333333333336,26.34920634920635,28.57142857142857,35.23809523809524,43.80952380952381,28.253968253968253,34.285714285714285,39.04761904761905,48.598130841121495,56.074766355140184,97.30575907568549
85914,Cristian Tarragona,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,7,6,485,5.4,1,1,2,1,0,0,2,0,2.1,2.1,0.7,2.8,2,5,41,0.19,0.19,0.37,0.19,0.37,0.39,0.12,0.51,0.39,0.51,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,1,17,7,41.2,3.15,1.3,0.06,0.14,14.8,0,0,0,2.1,2.1,0.13,-1.1,-1.1,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,106,4.93827160493827,73.6,1535,175,66,79,83.5,27,34,79.4,8,14,57.1,1,0.7,0.8,0.3,4,0.17146776406035663,0.034293552812071325,0.034293552812071325,0.17146776406035663,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,144,139,5,0,0,2,5,0,0,0,0,0,106,0,6,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,13,2.41,9,0,1,2,1,0,2,0.37,1,0,0,1,0,0,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,9,0.17146776406035663,3,3,0.10288065843621397,1,5,20.0,4,7,0,7,0,9,1,0,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,233,1,10,4.218106995884773,3.463648834019204,0.9945130315500685,7.990397805212619,13,4,30.8,8,61.5,133,540,6.275720164609052,2,5,2,25,11,168,1.4060356652949242,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,7,485,69,41.5,5.4,6,76,2,1,32,1,0.86,5,3,2,0.37,0.9,5.2,3.4,1.8,0.34,0.67,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,2,0,0,5,14,2,5,0,5,0,0,0,18,9,33,21.4,73.5202492211838,89.09657320872275,36.29283489096573,69.00311526479751,86.29283489096574,86.29283489096574,88.94080996884736,50.0,77.41433021806854,31.26984126984127,33.80952380952381,36.666666666666664,71.9047619047619,20.476190476190474,32.857142857142854,57.77777777777777,38.88888888888889,62.38095238095238,34.12698412698413,25.873015873015877,45.55555555555556,40.809968847352025,29.595015576323984,106.52106358245173
86170,Cristian Tarragona,ar ARG,"FW,MF",Talleres,Primera Division Argentina,33-162,1991,6,2,238,2.6,1,0,1,1,0,0,1,0,1.0,1.0,0.2,1.3,1,2,18,0.38,0.0,0.38,0.38,0.38,0.39,0.08,0.47,0.39,0.47,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,1,17,7,41.2,3.15,1.3,0.06,0.14,14.8,0,0,0,2.1,2.1,0.13,-1.1,-1.1,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,106,4.93827160493827,73.6,1535,175,66,79,83.5,27,34,79.4,8,14,57.1,1,0.7,0.8,0.3,4,0.17146776406035663,0.034293552812071325,0.034293552812071325,0.17146776406035663,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,144,139,5,0,0,2,5,0,0,0,0,0,106,0,6,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,13,2.41,9,0,1,2,1,0,2,0.37,1,0,0,1,0,0,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,9,0.17146776406035663,3,3,0.10288065843621397,1,5,20.0,4,7,0,7,0,9,1,0,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,233,1,10,4.218106995884773,3.463648834019204,0.9945130315500685,7.990397805212619,13,4,30.8,8,61.5,133,540,6.275720164609052,2,5,2,25,11,168,1.4060356652949242,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,7,485,69,41.5,5.4,6,76,2,1,32,1,0.86,5,3,2,0.37,0.9,5.2,3.4,1.8,0.34,0.67,ar ARG,FW,San Lorenzo,Primera Division Argentina,33-162,1991,5.4,2,0,0,5,14,2,5,0,5,0,0,0,18,9,33,21.4,85.35825545171339,89.09657320872275,25.54517133956386,56.230529595015575,82.2429906542056,86.29283489096574,88.94080996884736,50.0,77.41433021806854,31.26984126984127,33.80952380952381,36.666666666666664,71.9047619047619,20.476190476190474,32.857142857142854,57.77777777777777,38.88888888888889,62.38095238095238,34.12698412698413,25.873015873015877,45.55555555555556,40.809968847352025,29.595015576323984,102.11568224585996
86426,Diego Tarzia,ar ARG,"FW,DF",Independiente,Primera Division Argentina,21-145,2003,11,6,421,4.7,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1.0,0,9,19,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.22,0.08,0.22,ar ARG,"FW,DF",Independiente,Primera Division Argentina,21-145,2003,4.7,0,7,1,14.3,1.5,0.21,0.0,0.0,17.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,ar ARG,"FW,DF",Independiente,Primera Division Argentina,21-145,2003,4.7,60,4.436396559529198,61.2,863,325,39,51,76.5,17,28,60.7,3,12,25.0,0,0.6,0.4,-0.6,6,0.13580805794477135,0.22634676324128564,0.04526935264825713,0.4074241738343141,ar ARG,"FW,DF",Independiente,Primera Division Argentina,21-145,2003,4.7,98,81,16,8,0,1,14,4,4,2,2,0,60,1,3,ar ARG,"FW,DF",Independiente,Primera Division Argentina,21-145,2003,4.7,11,2.35,5,3,0,1,2,0,1,0.21,0,0,0,0,1,0,ar ARG,"FW,DF",Independiente,Primera Division Argentina,21-145,2003,4.7,5,0.1810774105930285,1,3,0.04526935264825713,2,6,33.3,4,9,0,9,2,7,5,0,ar ARG,"FW,DF",Independiente,Primera Division Argentina,21-145,2003,4.7,163,3,35,2.8066998641919416,3.0783159800814843,0.5432322317790854,7.378904481665911,6,1,16.7,4,66.7,83,291,5.9755545495699405,0,3,0,16,6,88,0.8601177003168855,ar ARG,"FW,DF",Independiente,Primera Division Argentina,21-145,2003,11,421,38,33.4,4.7,6,58,0,5,15,3,1.18,2,2,0,0.0,0.11,2.4,3.2,-0.8,-0.16,0.25,ar ARG,"FW,DF",Independiente,Primera Division Argentina,21-145,2003,4.7,3,0,0,8,5,0,14,2,4,0,0,0,13,0,8,0.0,31.464174454828658,33.48909657320872,9.813084112149532,73.83177570093457,42.05607476635514,37.53894080996885,39.40809968847352,48.598130841121495,67.44548286604362,27.3015873015873,28.888888888888886,73.96825396825398,77.46031746031747,44.12698412698413,28.253968253968253,59.682539682539684,24.761904761904763,39.682539682539684,30.158730158730158,23.174603174603174,29.20634920634921,27.725856697819314,11.370716510903426,160.74361941024296
86433,Diego Tonetto,ar ARG,"MF,FW",Independiente Rivadavia,Primera Division Argentina,35-288,1988,4,0,36,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,4,3,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.52,0.52,0.52,ar ARG,"MF,FW",Independiente Rivadavia,Primera Division Argentina,35-288,1988,0.4,0,1,0,0.0,2.5,0.0,0.0,0.0,11.0,0,0,0,0.2,0.2,0.21,-0.2,-0.2,ar ARG,"MF,FW",Independiente Rivadavia,Primera Division Argentina,35-288,1988,0.4,9,106.25,52.9,174,54,4,6,66.7,4,7,57.1,1,3,33.3,0,0.0,0.0,0.0,0,12.5,12.5,0.0,25.0,ar ARG,"MF,FW",Independiente Rivadavia,Primera Division Argentina,35-288,1988,0.4,17,15,2,0,0,0,3,0,2,0,1,0,9,0,1,ar ARG,"MF,FW",Independiente Rivadavia,Primera Division Argentina,35-288,1988,0.4,2,5.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,ar ARG,"MF,FW",Independiente Rivadavia,Primera Division Argentina,35-288,1988,0.4,2,12.5,1,1,0.0,1,3,33.3,2,1,0,1,1,3,3,0,ar ARG,"MF,FW",Independiente Rivadavia,Primera Division Argentina,35-288,1988,0.4,28,3,9,43.75,75.0,12.5,175.0,2,0,0.0,2,100.0,10,46,100.0,1,0,0,0,0,9,18.75,ar ARG,"MF,FW",Independiente Rivadavia,Primera Division Argentina,35-288,1988,4,36,9,2.9,0.4,0,0,0,4,9,8,2.5,1,0,1,2.5,2.87,0.5,0.6,-0.1,-0.36,-0.2,ar ARG,"MF,FW",Independiente Rivadavia,Primera Division Argentina,35-288,1988,0.4,0,0,0,0,0,0,3,1,2,0,0,0,4,1,1,50.0,31.464174454828658,93.92523364485982,25.54517133956386,12.305295950155763,87.53894080996885,70.87227414330218,18.38006230529595,93.14641744548287,28.34890965732087,91.11111111111111,98.4126984126984,99.36507936507937,30.634920634920636,98.88888888888889,92.53968253968254,97.93650793650794,86.66666666666667,94.92063492063491,92.53968253968254,87.3015873015873,91.74603174603175,11.993769470404985,74.9221183800623,235.2392487018234
86435,Jonathan Torres,ar ARG,FW,Lanús,Primera Division Argentina,27-264,1996,9,4,437,4.9,3,1,4,3,0,0,2,1,1.4,1.4,0.7,2.1,1,9,10,0.62,0.21,0.82,0.62,0.82,0.29,0.14,0.43,0.29,0.43,ar ARG,FW,Lanús,Primera Division Argentina,27-264,1996,4.9,3,12,7,58.3,2.47,1.44,0.25,0.43,12.8,0,0,0,1.4,1.4,0.12,1.6,1.6,ar ARG,FW,Lanús,Primera Division Argentina,27-264,1996,4.9,66,5.039566847147022,54.5,955,169,38,62,61.3,18,33,54.5,6,10,60.0,1,0.7,0.1,0.3,3,0.37484381507705117,0.0,0.0,0.37484381507705117,ar ARG,FW,Lanús,Primera Division Argentina,27-264,1996,4.9,121,112,9,0,0,1,3,1,1,1,0,0,66,0,4,ar ARG,FW,Lanús,Primera Division Argentina,27-264,1996,4.9,9,1.85,5,0,2,2,0,0,5,1.03,2,0,2,1,0,0,ar ARG,FW,Lanús,Primera Division Argentina,27-264,1996,4.9,6,0.16659725114535606,2,3,0.041649312786339016,4,8,50.0,4,5,1,4,1,7,11,0,ar ARG,FW,Lanús,Primera Division Argentina,27-264,1996,4.9,190,11,22,4.164931278633902,2.8738025822573925,0.7913369429404414,7.913369429404413,11,8,72.7,2,18.2,77,331,3.1653477717617657,1,4,0,20,3,127,0.4164931278633902,ar ARG,FW,Lanús,Primera Division Argentina,27-264,1996,9,437,49,34.7,4.9,4,76,1,5,27,4,0.89,8,9,-1,-0.21,-0.21,5.1,7.0,-1.9,-0.4,-0.42,ar ARG,FW,Lanús,Primera Division Argentina,27-264,1996,4.9,2,1,0,14,6,3,3,1,4,0,0,0,11,36,34,51.4,94.70404984423676,80.06230529595015,25.54517133956386,73.83177570093457,78.03738317757009,69.62616822429906,90.65420560747664,34.26791277258567,97.81931464174455,32.06349206349206,57.14285714285714,15.555555555555555,30.634920634920636,41.74603174603175,26.031746031746035,56.82539682539682,37.93650793650794,53.96825396825397,33.65079365079365,10.793650793650794,8.571428571428571,94.39252336448598,79.12772585669782,108.82007207086131
86950,Franco Troyansky,ar ARG,"FW,DF",Gimnasia–LP,Primera Division Argentina,27-196,1997,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,"FW,DF",Gimnasia–LP,Primera Division Argentina,27-196,1997,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,ar ARG,"FW,DF",Gimnasia–LP,Primera Division Argentina,27-196,1997,0.3,7,111.11111111111113,70.0,63,23,5,8,62.5,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,11.111111111111112,0.0,0.0,11.111111111111112,ar ARG,"FW,DF",Gimnasia–LP,Primera Division Argentina,27-196,1997,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,ar ARG,"FW,DF",Gimnasia–LP,Primera Division Argentina,27-196,1997,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,ar ARG,"FW,DF",Gimnasia–LP,Primera Division Argentina,27-196,1997,0.3,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,ar ARG,"FW,DF",Gimnasia–LP,Primera Division Argentina,27-196,1997,0.3,13,0,0,44.44444444444445,100.0,0.0,144.44444444444446,1,0,0.0,1,100.0,7,40,55.555555555555564,0,0,0,1,0,11,11.111111111111112,ar ARG,"FW,DF",Gimnasia–LP,Primera Division Argentina,27-196,1997,3,24,8,1.9,0.3,0,0,0,3,8,5,0.33,0,0,0,0.0,-0.15,0.1,0.3,-0.2,-0.75,-0.86,ar ARG,"FW,DF",Gimnasia–LP,Primera Division Argentina,27-196,1997,0.3,0,0,0,2,0,0,0,0,0,0,0,0,2,1,3,25.0,31.464174454828658,8.255451713395638,9.813084112149532,12.305295950155763,6.230529595015576,8.09968847352025,18.38006230529595,7.632398753894081,28.34890965732087,91.58730158730158,97.14285714285714,15.555555555555555,30.634920634920636,95.07936507936508,95.07936507936508,11.746031746031745,88.09523809523809,4.761904761904762,89.68253968253968,78.88888888888889,88.4126984126984,11.993769470404985,33.8006230529595,259.9932731338478
86952,Silvio Ulariaga,ar ARG,FW,Godoy Cruz,Primera Division Argentina,22-200,2002,4,4,325,3.6,1,0,1,0,1,1,0,0,1.7,0.9,0.2,1.1,2,7,22,0.28,0.0,0.28,0.0,0.0,0.47,0.05,0.51,0.25,0.29,ar ARG,FW,Godoy Cruz,Primera Division Argentina,22-200,2002,3.6,1,8,2,25.0,2.22,0.55,0.0,0.0,11.9,0,1,1,1.7,0.9,0.11,-0.7,-0.9,ar ARG,FW,Godoy Cruz,Primera Division Argentina,22-200,2002,3.6,41,4.4753086419753085,70.7,528,69,24,35,68.6,13,14,92.9,0,0,0.0,0,0.2,0.1,-0.2,5,0.07716049382716049,0.07716049382716049,0.0,0.5401234567901234,ar ARG,FW,Godoy Cruz,Primera Division Argentina,22-200,2002,3.6,58,52,6,0,0,0,2,0,0,0,0,0,41,0,2,ar ARG,FW,Godoy Cruz,Primera Division Argentina,22-200,2002,3.6,14,3.88,7,0,2,2,3,0,0,0.0,0,0,0,0,0,0,ar ARG,FW,Godoy Cruz,Primera Division Argentina,22-200,2002,3.6,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,ar ARG,FW,Godoy Cruz,Primera Division Argentina,22-200,2002,3.6,98,2,4,2.2376543209876543,5.092592592592593,1.7746913580246912,7.484567901234567,3,2,66.7,0,0.0,49,167,4.4753086419753085,2,2,0,14,1,71,1.6975308641975306,ar ARG,FW,Godoy Cruz,Primera Division Argentina,22-200,2002,4,325,81,27.8,3.6,4,81,2,0,0,0,0.6,2,2,0,0.0,-0.21,3.8,3.1,0.7,0.2,0.08,ar ARG,FW,Godoy Cruz,Primera Division Argentina,22-200,2002,3.6,0,0,0,2,7,2,2,0,0,0,0,0,4,6,15,28.6,31.464174454828658,77.10280373831776,36.29283489096573,44.85981308411215,57.165109034267914,62.30529595015576,55.9190031152648,82.86604361370716,28.34890965732087,27.936507936507937,20.317460317460316,49.84126984126984,30.634920634920636,51.746031746031754,46.03174603174603,11.746031746031745,17.46031746031746,72.6984126984127,30.793650793650794,14.603174603174605,52.06349206349207,92.36760124610592,39.40809968847352,126.97073162678765
86953,Maximiliano Urruti,ar ARG,FW,Platense,Primera Division Argentina,33-209,1991,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,FW,Platense,Primera Division Argentina,33-209,1991,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,ar ARG,FW,Platense,Primera Division Argentina,33-209,1991,0.3,5,77.77777777777779,71.4,49,16,3,3,100.0,1,2,50.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.111111111111112,ar ARG,FW,Platense,Primera Division Argentina,33-209,1991,0.3,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1,ar ARG,FW,Platense,Primera Division Argentina,33-209,1991,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,ar ARG,FW,Platense,Primera Division Argentina,33-209,1991,0.3,0,0.0,0,0,0.0,0,0,0.0,0,1,0,1,0,0,0,0,ar ARG,FW,Platense,Primera Division Argentina,33-209,1991,0.3,12,0,0,88.8888888888889,44.44444444444445,0.0,133.33333333333334,0,0,0.0,0,0.0,6,27,100.0,0,0,0,2,2,10,11.111111111111112,ar ARG,FW,Platense,Primera Division Argentina,33-209,1991,3,26,9,2.1,0.3,0,0,0,3,9,1,0.67,0,0,0,0.0,0.15,0.7,0.7,0.0,-0.01,-0.14,ar ARG,FW,Platense,Primera Division Argentina,33-209,1991,0.3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,31.464174454828658,8.255451713395638,9.813084112149532,12.305295950155763,6.230529595015576,8.09968847352025,18.38006230529595,7.632398753894081,28.34890965732087,87.93650793650794,8.571428571428571,15.555555555555555,30.634920634920636,95.07936507936508,88.4126984126984,11.746031746031745,94.12698412698413,4.761904761904762,89.04761904761904,87.3015873015873,88.4126984126984,11.993769470404985,11.370716510903426,268.4821380537668
86954,Agustín Urzi,ar ARG,"FW,MF",Racing Club,Primera Division Argentina,24-137,2000,7,4,349,3.9,0,0,0,0,0,0,0,0,0.7,0.7,1.4,2.1,9,12,40,0.0,0.0,0.0,0.0,0.0,0.18,0.37,0.54,0.18,0.54,ar ARG,"FW,MF",Racing Club,Primera Division Argentina,24-137,2000,3.9,0,8,4,50.0,2.06,1.03,0.0,0.0,15.9,0,0,0,0.7,0.7,0.09,-0.7,-0.7,ar ARG,"FW,MF",Racing Club,Primera Division Argentina,24-137,2000,3.9,88,9.270216962524655,62.4,1281,439,54,63,85.7,23,39,59.0,6,22,27.3,0,1.4,1.1,-1.4,11,0.7232084155161079,0.19723865877712032,0.06574621959237345,0.7889546351084813,ar ARG,"FW,MF",Racing Club,Primera Division Argentina,24-137,2000,3.9,141,122,16,4,0,0,25,1,11,1,9,0,88,3,7,ar ARG,"FW,MF",Racing Club,Primera Division Argentina,24-137,2000,3.9,17,4.38,12,3,0,1,1,0,3,0.77,0,1,0,1,1,0,ar ARG,"FW,MF",Racing Club,Primera Division Argentina,24-137,2000,3.9,4,0.1314924391847469,1,2,0.06574621959237345,0,4,0.0,4,4,0,4,1,5,4,0,ar ARG,"FW,MF",Racing Club,Primera Division Argentina,24-137,2000,3.9,186,1,20,4.536489151873767,6.508875739644971,1.0519395134779752,12.22879684418146,6,2,33.3,2,33.3,106,535,15.450361604207759,9,5,5,14,3,126,2.629848783694938,ar ARG,"FW,MF",Racing Club,Primera Division Argentina,24-137,2000,7,349,50,27.7,3.9,4,79,1,3,12,7,2.0,9,1,8,2.06,1.96,7.9,2.4,5.5,1.42,1.13,ar ARG,"FW,MF",Racing Club,Primera Division Argentina,24-137,2000,3.9,0,0,0,6,7,3,25,1,2,1,0,0,18,4,5,44.4,31.464174454828658,58.09968847352025,72.74143302180686,95.95015576323988,89.40809968847351,57.476635514018696,79.12772585669782,88.62928348909658,94.39252336448598,50.476190476190474,73.33333333333333,69.04761904761905,80.7936507936508,62.53968253968254,51.746031746031754,51.587301587301596,42.22222222222222,65.07936507936508,47.61904761904761,54.285714285714285,63.49206349206349,44.39252336448598,64.797507788162,145.3331121400931
86956,Javier Vallejo,ar ARG,FW,Independiente,Primera Division Argentina,20-259,2004,1,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.53,0.53,0.53,ar ARG,FW,Independiente,Primera Division Argentina,20-259,2004,0.2,0,2,0,0.0,12.86,0.0,0.0,0.0,22.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ar ARG,FW,Independiente,Primera Division Argentina,20-259,2004,0.2,3,125.0,60.0,25,1,1,3,33.3,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,ar ARG,FW,Independiente,Primera Division Argentina,20-259,2004,0.2,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,ar ARG,FW,Independiente,Primera Division Argentina,20-259,2004,0.2,1,6.43,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,ar ARG,FW,Independiente,Primera Division Argentina,20-259,2004,0.2,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,ar ARG,FW,Independiente,Primera Division Argentina,20-259,2004,0.2,10,0,1,150.0,75.0,0.0,250.0,2,0,0.0,1,50.0,5,46,350.0,1,0,0,0,0,5,0.0,ar ARG,FW,Independiente,Primera Division Argentina,20-259,2004,1,14,14,1.1,0.2,0,0,0,1,14,3,3.0,0,0,0,0.0,0.07,0.2,0.0,0.2,1.48,1.82,ar ARG,FW,Independiente,Primera Division Argentina,20-259,2004,0.2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,50.0,31.464174454828658,94.54828660436138,25.54517133956386,12.305295950155763,88.62928348909658,99.84423676012462,18.38006230529595,95.95015576323988,28.34890965732087,93.17460317460318,8.571428571428571,15.555555555555555,30.634920634920636,6.825396825396825,92.53968253968254,11.746031746031745,96.5079365079365,4.761904761904762,95.23809523809523,96.5079365079365,2.5396825396825395,11.993769470404985,74.9221183800623,240.71833156193793
